20361,Tigers Jaw,June,203.547,121,0.407,Alternative
20362,Jay Prince,Polaroids,277.686,121,0.532,Alternative
20363,The Black Keys,Money Maker,177.24,121,0.544,Alternative
20364,BONES,Sodium,115.333,121,0.108,Rap
20365,The Black Keys,Money Maker,177.24,121,0.544,Rock
20366,Wu-Tang Clan,Gravel Pit,253.467,121,0.538,Hip-Hop
20367,The Gibson Brothers,Cuba - Rerecorded,230.52,121.01,0.961,Electronic
20368,Canson,Good Morning - Original Mix,546.964,121.01,0.364,Electronic
20369,David Hohme,Fear Less - Debal Sommer Remix,577.604,121.01,0.308,Electronic
20370,Ayumi Hamasaki,glitter,289.72,121.01,0.735,Anime
20371,Bonobo,Flicker - Mixed,337.653,121.01,0.092,Jazz
20372,The Almost,Say This Sooner,194.2,121.01,0.527,Alternative
20373,Josh Gracin,Nothin' To Lose,156.893,121.01,0.877,Country
20374,Micky & The Motorcars,Tonight We Ride,223.66,121.01,0.65,Country
20375,DJ Esco,Too Much Sauce,223.093,121.01,0.186,Rap
20376,Beck,I'm So Free,247.97,121.01,0.835,Rock
20377,Eminem,Just Lose It,248.68,121.01,0.927,Hip-Hop
20378,Bent,Magic Love - Radio Edit,202.333,121.02,0.961,Electronic
20379,Alain Goraguer,Déshominisation (I),230.2,121.02,0.482,Electronic
20380,Bent,Magic Love,203.427,121.02,0.962,Electronic
20381,Aun J-Classic Orchestra,Gake No Ue No Ponyo (Ponyo),166.067,121.02,0.883,Anime
20382,NIYARI計画,にんげんっていいな まんが日本昔ばなし ORIGINAL COVER INST.Ver,107.235,121.02,0.89,Anime
20383,Bent,Magic Love,203.427,121.02,0.962,Jazz
20384,Darius Rucker,Count The Beers,207.747,121.02,0.312,Country
20385,Tim McGraw,Thought About You,225.694,121.02,0.28,Country
20386,Quavo,FUCK 12 (feat. Offset),264.92,121.02,0.717,Rap
20387,Kid Cudi,Dance 4 Eternity,283.427,121.02,0.73,Rap
20388,Gunna,Outta Sight Outta Mind,234.107,121.02,0.469,Rap
20389,The Band,The Night They Drove Old Dixie Down - Concert Version,277.493,121.02,0.401,Blues
20390,Röyksopp,Never Ever - Edit,214.427,121.03,0.886,Electronic
20391,Tchami,Untrue,250.413,121.03,0.403,Electronic
20392,Moby,Natural Blues - Kidnap Remix,294.422,121.03,0.333,Electronic
20393,Two Door Cinema Club,Satisfaction Guaranteed,227.935,121.03,0.723,Alternative
20394,Lil Baby,Intro,93.338,121.03,0.311,Rap
20395,Aminé,SUGARPARENTS (feat. Rico Nasty),119.92,121.03,0.696,Rap
20396,Coast Modern,Animals,214.267,121.03,0.881,Rock
20397,T.I.,Off-set,193.264,121.03,0.251,Hip-Hop
20398,Justice,Love S.O.S. (WWW),285.073,121.04,0.083,Electronic
20399,Kenji Kawai,Kyouki,132.16,121.04,0.606,Anime
20400,Jon Foreman,"The House of God, Forever",283.987,121.04,0.238,Alternative
20401,Brothers Osborne,Rum,213.413,121.04,0.886,Country
20402,Sonic Youth,Shadow of a Doubt,212.4,121.04,0.337,Blues
20403,Lou Ann Barton,Sugar Coated Love,236.027,121.04,0.814,Blues
20404,Brothers Osborne,Rum,213.413,121.04,0.886,Rock
20405,Lupe Fiasco,Wild Child (feat. Jake Torrey),208.379,121.04,0.777,Hip-Hop
20406,Jamie Berry,It Ain't Right - Original Mix,202.314,121.05,0.758,Jazz
20407,Parkway Drive,Bottom Feeder,260.095,121.05,0.348,Alternative
20408,Adam Calhoun,My Pain,238.264,121.05,0.354,Country
20409,Marty Robbins,A Hundred And Sixty Acres,100.36,121.05,0.829,Country
20410,Tony Bennett,Let's Face The Music And Dance,126.76,121.06,0.742,Jazz
20411,Grace Potter & The Nocturnals,Tiny Light,282.773,121.06,0.615,Blues
20412,Rebelution,So High (feat. Zumbi),296.907,121.06,0.511,Rock
20413,Russell Dickerson,MGNO,201.013,121.06,0.493,Rock
20414,Wolfgang Amadeus Mozart,"Die Entführung aus dem Serail, K. 384, Act II: Durch Zärtlichkeit und Schmeicheln",162.173,121.06,0.324,Classical
20415,Hot Chip,One Pure Thought,297.055,121.07,0.614,Electronic
20416,Tricky,Wait For Signal,185.907,121.07,0.442,Electronic
20417,$uicideBoy$,Iron Veil,116.75,121.07,0.672,Hip-Hop
20418,Justice,D.A.N.C.E. x Fire x Safe and Sound (WWW),382.765,121.08,0.106,Electronic
20419,Phoenix,Ti Amo,205.92,121.08,0.871,Alternative
20420,Wade Bowen,My California,285.286,121.08,0.286,Country
20421,Luke Combs,Memories Are Made Of,216.667,121.08,0.364,Country
20422,Eminem,Phenomenal,282.547,121.08,0.0471,Rap
20423,Eminem,Phenomenal,282.547,121.08,0.0471,Hip-Hop
20424,NAV,I Don't Care,266.467,121.09,0.316,Rap
20425,Jax Jones,Instruction (feat. Demi Lovato & Stefflon Don),165.467,121.09,0.923,Rap
20426,LCD Soundsystem,tonite,347.347,121.1,0.839,Electronic
20427,Little Milton,Grits Ain't Groceries (All Around The World),161.16,121.1,0.795,Blues
20428,Dave Matthews Band,Can't Stop,283.867,121.1,0.621,Rock
20429,Chris Potter,The Nerve,510,121.11,0.309,Jazz
20430,Etta James,Misty Blue,297.973,121.11,0.326,Jazz
20431,Marcus Marr,The Trouble With Us,222.067,121.11,0.839,Alternative
20432,Etta James,Misty Blue,297.973,121.11,0.326,Blues
20433,Johann Sebastian Bach,"""Zion hört die Wächter singen"" from the Cantata BWV 140 ""Wachet auf, ruft uns die Stimme""",317.013,121.11,0.35,Classical
20434,Jacques Offenbach,"Les contes d'Hoffmann, Act II: Enfin je vais savoir pourquoi (Live)",100.427,121.12,0.118,Classical
20435,Johann Sebastian Bach,"Prelude, Fugue and Allegro in E-Flat Major, BWV 998: I. Prelude",154.88,121.12,0.871,Classical
20436,Gary Allan,Alright Guy - Album Version (Remix),262.133,121.13,0.664,Country
20437,Ray Charles,"Rockhouse, Pt. 1 & 2",234.107,121.13,0.632,Blues
20438,Leon Bridges,Georgia to Texas,249.12,121.13,0.367,Blues
20439,Cage The Elephant,Take It or Leave It - Unpeeled,204.667,121.14,0.705,Blues
20440,Papa Charlie Jackson,Ash Tray Blues,178.73,121.15,0.781,Blues
20441,Slash,Sweet Child O' Mine - Acoustic,396.968,121.15,0.315,Rock
20442,Zacari,Redemption Interlude,85.267,121.16,0.223,Alternative
20443,Aerosmith,"I Don't Want to Miss a Thing - From the Touchstone film, ""Armageddon""",299.76,121.16,0.144,Rock
20444,Elvin Bishop,Can't Even Do Wrong Right,226.773,121.17,0.548,Blues
20445,The 1975,I Couldn't Be More In Love,231.992,121.19,0.199,Alternative
20446,Little River Band,Lady - 2010 Digital Remaster,297.633,121.19,0.329,Country
20447,French Montana,A Lie,226.79,121.19,0.524,Rap
20448,Vincent Ho,The Shaman: III. Fire Dance (Live),538.653,121.2,0.232,Classical
20449,Doug Stone,Why Didn't I Think Of That,191.44,121.21,0.859,Country
20450,Daryl Hall & John Oates,Kiss on My List,264.987,121.22,0.965,Rock
20451,Metronomy,The Bay,290.173,121.23,0.887,Electronic
20452,The 1975,It's Not Living (If It's Not With You),248.336,121.24,0.598,Alternative
20453,The Beach Boys,Don't Worry Baby - Remastered 2001,169.933,121.24,0.851,Rock
20454,Steely Dan,I Got The News,307.107,121.25,0.847,Blues
20455,Giovanni Battista Sammartini,III. Allegro,127.107,121.25,0.566,Classical
20456,Antônio Carlos Jobim,Off Key (Desafinado),189.147,121.25,0.393,Classical
20457,Grand Funk Railroad,Rock & Roll Soul,209.56,121.26,0.709,Blues
20458,Jean-Yves Thibaudet,"Andante in E-flat Major, Op.9, No.2",227.28,121.26,0.0641,Classical
20459,Charlie Haden,Take My Hand Precious Lord,262.88,121.27,0.129,Jazz
20460,Steely Dan,Doctor Wu,236.44,121.27,0.696,Blues
20461,Daft Punk,Around The World,429.533,121.29,0.841,Electronic
20462,South Park Mexican,You Know My Name,284.333,121.29,0.636,Rap
20463,South Park Mexican,You Know My Name,284.333,121.29,0.636,Hip-Hop
20464,Daft Punk,Around The World - Radio Edit,241.467,121.3,0.864,Electronic
20465,"Bobby ""Blue"" Bland",You've Got to Hurt Before You Heal,316.733,121.3,0.251,Blues
20466,Coachwhips,You Gonna Get It,146.227,121.3,0.0376,Blues
20467,ASIAN KUNG-FU GENERATION,A Lost Dog and Beats of the Rain,296.773,121.31,0.573,Anime
20468,Clint Black,Killin' Time,168,121.31,0.69,Country
20469,The Derek Trucks Band,Something To Make You Happy,301.653,121.31,0.652,Blues
20470,Capcom Sound Team,Guile's Theme,223.56,121.32,0.961,Anime
20471,Elastica,Connection,140.48,121.33,0.874,Alternative
20472,Bruce Faulconer,Gohan SSJ,71.627,121.34,0.619,Anime
20473,Mos Def,UMI Says,305.28,121.34,0.566,Alternative
20474,Shenandoah,Two Dozen Roses,204.333,121.34,0.6,Rock
20475,William Duckworth,Times Curve Prelude No. 17,149.773,121.34,0.159,Classical
20476,Television,Little Johnny Jewel - Parts 1 & 2,426.08,121.35,0.568,Blues
20477,The Blues Brothers,Peter Gunn Theme,230.333,121.35,0.871,Blues
20478,The Arcs,Velvet Ditch,192.093,121.35,0.546,Blues
20479,Ozoyo,Where to Go (feat. Wun Two),106.667,121.36,0.667,Electronic
20480,Blue Öyster Cult,In Thee,230.147,121.36,0.525,Blues
20481,The Jesus and Mary Chain,Just Like Honey,182.493,121.36,0.486,Rock
20482,Tora,Wouldn't Be the Same,222.131,121.37,0.428,Alternative
20483,Gary Allan,Songs About Rain - Radio Edit,234.92,121.38,0.258,Country
20484,The Wood Brothers,Smoke Ring Halo,206.693,121.38,0.396,Blues
20485,DJ Koze,This Is My Rock,239.64,121.41,0.0892,Electronic
20486,Johnny Cash,"Cocaine Blues - Live at Folsom State Prison, Folsom, CA - January 1968",183.253,121.41,0.834,Country
20487,The Black Keys,Meet Me in the City,218.467,121.42,0.301,Alternative
20488,The Black Keys,Meet Me in the City,218.467,121.42,0.301,Blues
20489,Eric Clapton,Let It Rain - 2005 Remaster,303.733,121.42,0.82,Blues
20490,Grand Funk Railroad,Some Kind Of Wonderful - Remastered 2002,203.253,121.42,0.637,Rock
20491,Wolfgang Amadeus Mozart,"6 Minuets, K. 599: No. 3 in E-Flat Major",143.96,121.43,0.681,Classical
20492,My Morning Jacket,"Touch Me I'm Going To Scream, Pt. 2",492.267,121.44,0.492,Alternative
20493,Dr. John,Such a Night,177.733,121.44,0.786,Blues
20494,Tim McGraw,Damn Country Music,184.627,121.45,0.397,Country
20495,The Marvelettes,Please Mr. Postman - Single Version,148.04,121.45,0.968,Blues
20496,Jackyl,Down On Me,243.333,121.46,0.588,Rock
20497,Kronos Quartet,My Ruthless Companion,199.613,121.46,0.659,Classical
20498,The Shamen,Move Any Mountain (Beat Edit),208.56,121.47,0.796,Electronic
20499,Jhene Aiko,Psilocybin (Love In Full Effect),466.28,121.47,0.137,Alternative
20500,Jhene Aiko,Psilocybin (Love In Full Effect),466.28,121.47,0.137,Rap
20501,The Wood Brothers,Fall Too Fast,229.227,121.47,0.187,Blues
20502,Grand Funk Railroad,Some Kind Of Wonderful - Remastered 1999,202.733,121.47,0.647,Blues
20503,Deep Purple,Fireball,202.44,121.47,0.885,Blues
20504,Robert Earl Keen,Copenhagen,192.093,121.48,0.605,Country
20505,Deep Purple,Knocking At Your Back Door,424.533,121.48,0.555,Blues
20506,Electric Light Orchestra,Last Train to London,270.067,121.49,0.954,Rock
20507,[dunkelbunt],Cinnamon Girl,240.8,121.5,0.924,Jazz
20508,Bryson Tiller,Teach Me a Lesson,207.52,121.5,0.479,Rap
20509,Elton John,"Can You Feel the Love Tonight - End Title/ From ""The Lion King""/Soundtrack Version",241.013,121.5,0.167,Rock
20510,George Frideric Handel,"Rinaldo, HWV 7a, Act III (Ed. G. Sechi): Or la tromba in suon festante [Live]",275.036,121.5,0.668,Classical
20511,Blur,Tracy Jacks - 2012 Remaster,259.627,121.51,0.346,Electronic
20512,Martina McBride,God's Will,349.333,121.53,0.191,Country
20513,Jason Aldean,Hicktown,306.027,121.53,0.768,Country
20514,The Byrds,The Christian Life,150.067,121.53,0.745,Blues
20515,Josh Thompson,Won't Be Lonely Long,223.655,121.54,0.85,Country
20516,MAXIMUM THE HORMONE,my girl,242.48,121.55,0.571,Anime
20517,Ludacris,Vitamin D,261.094,121.55,0.358,Rap
20518,Roberta Flack,Killing Me Softly with His Song,286.92,121.57,0.329,Jazz
20519,Henry Mancini,Baby Elephant Walk,161.24,121.57,0.675,Jazz
20520,Roland Dyens,Cécile ma fille,367.15,121.57,0.252,Classical
20521,AFI,Girl's Not Grey,190.493,121.58,0.693,Alternative
20522,Steely Dan,Everyone's Gone To The Movies,224.867,121.59,0.858,Blues
20523,Blur,Coffee and TV - Radio Edit,318.973,121.61,0.965,Electronic
20524,Blur,Coffee and TV,319.227,121.61,0.965,Alternative
20525,Rosanne Cash,Seven Year Ache,194.853,121.61,0.684,Country
20526,Blur,Coffee And TV,319.227,121.61,0.965,Rock
20527,Muse,Starlight,240.213,121.61,0.318,Rock
20528,Gorillaz,Dracula,281.467,121.61,0.287,Hip-Hop
20529,Nick Cave & The Bad Seeds,O Children,411.387,121.62,0.235,Rock
20530,Quincy Jones,Moody's Mood For Love (I'm In The Mood For Love),258.307,121.63,0.446,Jazz
20531,Billy Ray Cyrus,Some Gave All,245.307,121.63,0.267,Country
20532,Derek & The Dominos,I Am Yours - 40th Anniversary Version / 2010 Remastered,215.093,121.65,0.608,Blues
20533,The Smashing Pumpkins,Bullet With Butterfly Wings - Remastered 2012,258.467,121.65,0.475,Rock
20534,Jamiroquai,Little L - Remastered,237.92,121.67,0.916,Electronic
20535,Joshua Redman,Beauty Has it Hard,420.893,121.67,0.179,Jazz
20536,KISS,Crazy Crazy Nights,227.6,121.68,0.74,Rock
20537,Brass Construction,Movin’,519.373,121.69,0.94,Jazz
20538,Arcangelo Corelli,"Sonata Da Chiesa No. 4 in F Major, Op. 5: II. Allegro",143.68,121.69,0.39,Classical
20539,Wolfgang Amadeus Mozart,"Die Zauberflöte, K.620 / Act 2: ""Pa-Pa-Pa-Pa-Pa-Pa-Papagena!""",145.533,121.69,0.657,Classical
20540,Stevie Ray Vaughan,"Live Another Day - Live at Steamboat 1874, Austin, TX - April 1980",229,121.7,0.669,Blues
20541,Jana Kramer,Last Song,191.547,121.71,0.212,Country
20542,George Frideric Handel,"Rinaldo, HWV 7a, Act II (Ed. G. Sechi): A quel sasso bramato [Live]",72.405,121.71,0.201,Classical
20543,Víkingur Ólafsson,…And At The Hour Of Death,152.933,121.71,0.2,Classical
20544,Jodeci,Feenin',310.8,121.73,0.61,Rap
20545,Jodeci,Feenin',310.8,121.73,0.61,Hip-Hop
20546,The Skatalites,Street Corner,183.577,121.75,0.81,Jazz
20547,The Killers,Runaways,243.787,121.75,0.199,Rock
20548,Tan Dun,"Crouching Tiger, Hidden Dragon",204.36,121.76,0.1,Classical
20549,MAXIMUM THE HORMONE,Yoshu Fukushu,313.293,121.77,0.344,Anime
20550,Blackfoot,"Train, Train",216.693,121.77,0.754,Country
20551,Blackfoot,"Train, Train",216.693,121.77,0.754,Rock
20552,Plini,Sunhead,330,121.78,0.475,Jazz
20553,Hiss Golden Messenger,Highland Grace,358.44,121.78,0.21,Alternative
20554,Hiss Golden Messenger,Highland Grace,358.44,121.78,0.21,Country
20555,Benjamin Booker,Slow Coming,271.947,121.78,0.472,Blues
20556,Foghat,Louisiana Blues,283.64,121.78,0.663,Blues
20557,Every Little Thing,For the moment,271.933,121.79,0.596,Anime
20558,Bombay Bicycle Club,Always Like This,245.64,121.79,0.74,Rock
20559,Zero 7,Warm Sound,330.373,121.8,0.107,Electronic
20560,Zero 7,Warm Sound,330.373,121.8,0.107,Jazz
20561,Tony Bennett,Who Cares?,116.413,121.8,0.316,Jazz
20562,Alice In Chains,"Nutshell - Live at the Majestic Theatre, Brooklyn, NY - April 1996",297.107,121.8,0.244,Alternative
20563,Dead Man Winter,Destroyer,184.868,121.8,0.826,Country
20564,Breaking Benjamin,Unknown Soldier,226.36,121.81,0.179,Alternative
20565,Steely Dan,Josie,270.8,121.82,0.606,Blues
20566,Steely Dan,Josie,270.8,121.82,0.606,Rock
20567,Queens of the Stone Age,Fortress,327.211,121.83,0.325,Alternative
20568,Hootie & The Blowfish,I Go Blind,194.573,121.83,0.836,Rock
20569,Post Malone,Blame It On Me,261.8,121.84,0.317,Rap
20570,The Band,The Shape I'm In - Concert Version,250.333,121.84,0.758,Blues
20571,Electric Light Orchestra,Sweet Talkin' Woman,229.867,121.84,0.916,Rock
20572,Anderson East,Only You,166.107,121.85,0.911,Blues
20573,The Babys,Back on My Feet Again,198.733,121.85,0.504,Rock
20574,Isaac Albéniz,"Suite Española No. 1, Op. 47: No. 5, Asturias (Arr. J. Williams for Guitar)",377.185,121.85,0.239,Classical
20575,Yella Beezy,My Way Up,206.059,121.86,0.674,Rap
20576,Bo Diddley,Hey! Bo Diddley,130.173,121.86,0.413,Blues
20577,Lloyd Price,No If's - No And's,142.493,121.86,0.832,Blues
20578,Joe Bonamassa,"Some Other Day, Some Other Time - Live",241.135,121.86,0.816,Blues
20579,Lou Reed,Satellite of Love,221.12,121.86,0.571,Rock
20580,Carl Maria von Weber,"Invitation to the Dance, Op.65 (Aufforderung zum Tanze) - Orchestrated By H. Berlioz: Moderato - Allegro vivace - Vivace - Moderato",527.933,121.86,0.123,Classical
20581,Yella Beezy,My Way Up,206.059,121.86,0.674,Hip-Hop
20582,FLOW,Core,119.893,121.87,0.113,Anime
20583,Pale Waves,There’s A Honey,230.928,121.87,0.114,Rock
20584,BADBADNOTGOOD,Tone's Rap,178.588,121.89,0.431,Jazz
20585,Walter Trout,Please Love Me,227.04,121.89,0.633,Blues
20586,Ludwig van Beethoven,"Symphony No. 7 in A Major, Op. 92: II. Allegretto (Live)",578.493,121.89,0.0584,Classical
20587,G-Eazy,Tumblr Girls,255.68,121.89,0.346,Hip-Hop
20588,St Germain,Deep In It,438.333,121.9,0.0593,Electronic
20589,Oneohtrix Point Never,Chrome Country,305.287,121.9,0.0382,Electronic
20590,blackbear,Slide Thru (feat. Jerry Good),185.287,121.9,0.698,Rap
20591,AC/DC,Moneytalks,225.947,121.9,0.409,Rock
20592,Santiago Garcia,Monday Morning,440.947,121.91,0.161,Electronic
20593,Frédéric Chopin,"Preludes, Op. 28: No. 12 in G-Sharp Minor (Presto)",70.987,121.91,0.461,Classical
20594,Usher,Nice & Slow,227.907,121.91,0.515,Hip-Hop
20595,The Gibson Brothers,Cuba,439.026,121.92,0.961,Electronic
20596,Shigeru Umebayashi,Ambush in 10 directions (Shi Mian Mai Fu),121.973,121.92,0.0648,Anime
20597,Stanley Turrentine,Sunny,440.667,121.92,0.624,Jazz
20598,$uicideBoy$,Muddy Blunts,187.454,121.92,0.335,Rap
20599,Alice Cooper,Desperado,210.067,121.92,0.37,Blues
20600,Free,Wishing Well,220.147,121.92,0.561,Blues
20601,Booker T. & the M.G.'s,Sunny,206.267,121.92,0.405,Blues
20602,$uicideBoy$,Muddy Blunts,187.454,121.92,0.335,Hip-Hop
20603,Karl Denson,I'm Your Biggest Fan,216.8,121.93,0.527,Jazz
20604,Kid Rock,Drinking Beer with Dad,278.52,121.93,0.671,Alternative
20605,Wild Nothing,Shallow Water,246.547,121.93,0.584,Alternative
20606,Chris Young,I Know a Guy,243.32,121.93,0.335,Country
20607,Dave East,Annoying,178.253,121.93,0.523,Rap
20608,Jerry Butler,Only The Strong Survive - Single Version,158.24,121.93,0.884,Blues
20609,Wild Nothing,Shallow Water,246.547,121.93,0.584,Rock
20610,Wiz Khalifa,Captain (feat. Smokepurpp) - Remix,181.577,121.93,0.438,Hip-Hop
20611,Bruce Faulconer,Earth Music,176.507,121.94,0.504,Anime
20612,Fobia,El Microbito,156.947,121.94,0.935,Alternative
20613,Aaron Lewis,Vicious Circles,307.32,121.94,0.212,Country
20614,Ludwig van Beethoven,"11 Bagatelles, Op. 119: No. 1 in G Minor",159.907,121.94,0.119,Classical
20615,BRADIO,Colors,359.598,121.95,0.545,Anime
20616,Lando Chill,Coroner,254,121.95,0.265,Jazz
20617,Los Enanitos Verdes,Luz De Dia,293.227,121.95,0.409,Alternative
20618,Aaron Lewis,Country Boy (feat. George Jones & Charlie Daniels),283.347,121.95,0.272,Alternative
20619,Adairs Run,Didn't Know Better,209.877,121.95,0.752,Country
20620,Jelly Roll,Love is a War,258.044,121.95,0.25,Country
20621,Aaron Lewis,Country Boy (feat. George Jones & Charlie Daniels),283.347,121.95,0.272,Country
20622,2 Chainz,Whip (feat. Travis Scott),226.6,121.95,0.0379,Rap
20623,Los Enanitos Verdes,Luz De Dia,293.227,121.95,0.409,Rock
20624,Katastro,Flow,211.209,121.95,0.566,Rock
20625,Aaron Lewis,Country Boy (feat. George Jones & Charlie Daniels),283.347,121.95,0.272,Rock
20626,2 Chainz,Whip (feat. Travis Scott),226.6,121.95,0.0379,Hip-Hop
20627,Craig Xen,Stain (feat. Ski Mask the Slumpgod & Smokepurpp),137.365,121.95,0.687,Hip-Hop
20628,FLOW,Freedom,200.12,121.96,0.379,Anime
20629,Mndsgn,Guess It’s All Over,347.402,121.96,0.75,Jazz
20630,Papa Roach,Periscope (feat. Skylar Grey),216.771,121.96,0.25,Alternative
20631,Dolly Parton,If We Don't (with Alison Krauss) - from the Dumplin' Original Motion Picture Soundtrack,148.96,121.96,0.818,Country
20632,6LACK,Luving U,252.893,121.96,0.135,Rap
20633,Shemekia Copeland,I Feel A Sin Coming On,232.347,121.96,0.365,Blues
20634,Better Oblivion Community Center,Dominos,272.033,121.96,0.299,Rock
20635,Jason Derulo,Don't Wanna Go Home,206.08,121.96,0.637,Hip-Hop
20636,Four Tet,Scientists,299.305,121.97,0.304,Electronic
20637,Justice,One Minute To Midnight,220.933,121.97,0.368,Electronic
20638,Mika Nakashima,Kiss of Death (Produced by Hyde),249.693,121.97,0.23,Anime
20639,SILENT SIREN,KNiFE,194.093,121.97,0.803,Anime
20640,Vicente Garcia,Carmesí,181.467,121.97,0.732,Alternative
20641,Skillet,Stay Til The Daylight,226.267,121.97,0.292,Alternative
20642,Chase Bryant,Little Bit of You,186.24,121.97,0.643,Country
20643,Brooks & Dunn,Days of Thunder,211.04,121.97,0.669,Country
20644,Joe Nichols,Hard to Be Cool,185.6,121.97,0.692,Country
20645,Lil Pump,D Rose,135.497,121.97,0.308,Rap
20646,Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard) - Remix",242.983,121.97,0.211,Rap
20647,Gary Clark Jr.,Can't Sleep,227.64,121.97,0.801,Blues
20648,Betty Everett,The Shoop Shoop Song (It's In His Kiss),136.117,121.97,0.967,Blues
20649,Will Joseph Cook,Girls Like Me,192.414,121.97,0.96,Rock
20650,Chase Bryant,Little Bit of You,186.24,121.97,0.643,Rock
20651,Noah And The Whale,5 Years Time,214.92,121.97,0.788,Rock
20652,Panic! At The Disco,Nearly Witches [Ever Since We Met...],256.467,121.97,0.341,Rock
20653,Lil Pump,D Rose,135.497,121.97,0.308,Hip-Hop
20654,Ty Dolla $ign,Or Nah (feat. Wiz Khalifa and DJ Mustard),251.861,121.97,0.0744,Hip-Hop
20655,Ty Dolla $ign,"Or Nah (feat. The Weeknd, Wiz Khalifa and DJ Mustard) - Remix",242.983,121.97,0.211,Hip-Hop
20656,What So Not,Stuck In Orbit - Luttrell Remix,378.738,121.98,0.223,Electronic
20657,Ten Walls,When Muses Return,489.389,121.98,0.103,Electronic
20658,Christian Löffler,Mt. Grace,273.026,121.98,0.0673,Electronic
20659,Thievery Corporation,Babylon Falling,236.147,121.98,0.575,Electronic
20660,Lucky Luke,Out of Touch - Verbus & Dan Port Remix,192.284,121.98,0.285,Electronic
20661,KOKIA,Road To Glory - For Dragon Nest White Version,322.52,121.98,0.256,Anime
20662,Aimer,Last Stardust,318.48,121.98,0.201,Anime
20663,Evanescence,What You Want,221.36,121.98,0.46,Alternative
20664,Hot Chip,Spell - Edit,206.948,121.98,0.931,Alternative
20665,Halestorm,Rock Show,199.093,121.98,0.548,Alternative
20666,Bob Schneider,40 Dogs (Like Romeo and Juliet),253.147,121.98,0.385,Alternative
20667,VanJess,Easy (feat. Berhana & Leikeli47),235.791,121.98,0.491,Alternative
20668,UMI,High School,133.667,121.98,0.956,Alternative
20669,Dean Brody,It's Friday,190.96,121.98,0.618,Country
20670,Young Dolph,Muhammad,220.507,121.98,0.183,Rap
20671,Kevin Gates,Had To,219.802,121.98,0.207,Rap
20672,Migos,Kelly Price (feat. Travis Scott),363.934,121.98,0.437,Hip-Hop
20673,Yampi,Si Tu Quiere (feat. Pusho),273.443,121.98,0.566,Hip-Hop
20674,Kevin Gates,Had To,219.802,121.98,0.207,Hip-Hop
20675,Digitalism,Utopia - Joris Voorn Remix,370.336,121.99,0.156,Electronic
20676,sober rob,Thirty4,190.82,121.99,0.327,Electronic
20677,The Charlatans,Plastic Machinery,223.32,121.99,0.358,Electronic
20678,Daft Punk,Aerodynamite,468.428,121.99,0.106,Electronic
20679,Digitalism,Utopia,397.8,121.99,0.308,Electronic
20680,Bent,An Ordinary Day,285.533,121.99,0.617,Electronic
20681,!!!,Ooo,224.276,121.99,0.97,Electronic
20682,rerulili,"Mr.Music feat. Maho Tomita, Kazusa Aranami, Eri Sendai & Kumi Sakima",269.16,121.99,0.693,Anime
20683,MARINA,TRUE,209.053,121.99,0.569,Alternative
20684,Westerman,Confirmation,209.309,121.99,0.381,Alternative
20685,Turnover,Butterfly Dream,207.861,121.99,0.739,Alternative
20686,Foo Fighters,Arrows,266.187,121.99,0.409,Alternative
20687,Shoffy,Motions,220.369,121.99,0.202,Alternative
20688,Alina Baraz,Can I - Tez Cadey Remix,184.985,121.99,0.371,Alternative
20689,Yeasayer,O.N.E.,323.56,121.99,0.392,Alternative
20690,American Authors,Go Big Or Go Home,169.027,121.99,0.723,Rock
20691,Foals,In Degrees,297.633,121.99,0.673,Rock
20692,Hippo Campus,Honestly,158.027,121.99,0.437,Rock
20693,Trans-Siberian Orchestra,Beethoven,176.24,121.99,0.213,Classical
20694,Edguy,King Of Fools,215.38,121.99,0.302,Classical
20695,Azealia Banks,Anna Wintour,273.908,121.99,0.485,Hip-Hop
20696,New Order,People On The High Line - Claptone Remix,378.688,122,0.64,Electronic
20697,Kornél Kovács,Szikra,401.574,122,0.874,Electronic
20698,Todd Terje,Jungelknugen - Four Tet Remix,480.246,122,0.115,Electronic
20699,Everything But The Girl,Five Fathoms - 2015 Remaster,383.84,122,0.942,Electronic
20700,Oliver Koletzki,No Man No Cry - Jimmy Sax Version,419.5,122,0.355,Electronic
20701,Elfenberg,Kéyah,506.724,122,0.336,Electronic
20702,Guy Gerber,What To Do - &ME Remix,504.59,122,0.408,Electronic
20703,Way Out West,Tuesday Maybe - Modd Remix,346.724,122,0.483,Electronic
20704,John Tejada,Unstable Condition,348.06,122,0.398,Electronic
20705,DAVI,Désolé,366.228,122,0.36,Electronic
20706,DJ Snake,Oh Me Oh My - Malaa Remix,259.795,122,0.247,Electronic
20707,Dirty Doering,Cape of Good Hope - Original Mix,412.5,122,0.168,Electronic
20708,Austin Wintory,We Are All Guests Upon the Land,141.342,122,0.182,Anime
20709,Can 7,The Promise - Can 7 Reshake,247.576,122,0.593,Jazz
20710,Caravan Palace,Human Leather Shoes for Crocodile Dandies,273.843,122,0.485,Jazz
20711,of Montreal,Wraith Pinned to the Mist and Other Games,255.613,122,0.77,Alternative
20712,Skillet,Freakshow,278.8,122,0.485,Alternative
20713,Lewis Del Mar,Malt Liquor,261.12,122,0.353,Alternative
20714,Eric Church,Can't Take It With You,264.88,122,0.759,Country
20715,Kip Moore,Sunburn,220.907,122,0.332,Country
20716,Sam Riggs,Waiting for the Fall,217.494,122,0.527,Country
