1596,String Quartet No. 4 in C Major  D. 46: II. Andante con moto,Franz Schubert,295.747,117.119,0.0855
290,Suede (feat. Anderson Paak & Knxwledge),NxWorries,181.459,117.123,0.668
1419,Apple of My Eye,Rick Ross,291.28,117.264,0.312
1542,Two Sleepy People,Marcus Gilmore,396.52,117.283,0.172
1708,Without Me,Kina Grannis,231.24,117.299,0.494
1541,Good Morning Heartache,Scott Hamilton,322.133,117.414,0.173
846,Taifa - The Emperor Machine Mix,Partial Arts,520.311,117.501,0.214
847,Taifa,Partial Arts,502.888,117.514,0.537
1314,Senseless Order,Signs of the Swarm,319.582,117.539,0.11
1548,Before It's Time To Say Goodbye,Kenny Garrett,317.946,117.715,0.0581
888,Deeper Than Love,Colleen Green,365.747,117.741,0.854
1396,I Don't Want,Jungkey,224.779,117.762,0.377
1946,Against All Odds (Take a Look at Me Now),Mariah Carey,200.4,117.78,0.402
1865,Don't Say,Lullanas,201.333,117.819,0.234
706,One Of Us - Original Mix,Iron Galaxy & Sexlife,437.293,117.973,0.564
617,Saturday Love,Toro y Moi,245.733,117.99,0.747
563,This Time Around,Softwar,398.615,117.996,0.315
335,Pieces,Tanlines,233.387,118.001,0.825
416,Flutes,Hot Chip,425.32,118.006,0.334
904,Dorothy,Polo & Pan,316.373,118.008,0.451
1284,King Of The World,Natalie Grant,216.4,118.031,0.113
640,Slippin’,Quadron,253.187,118.032,0.958
1827,She's Kinda Hot,5 Seconds of Summer,216.454,118.04,0.882
385,Lets Start the Dance,Bohannon,351.707,118.086,0.872
924,Carl Sagan,Night Moves,232.867,118.149,0.47
1535,Blue Ballad,Phil Woods,394.92,118.176,0.0591
199,All These Things That I've Done,The Killers,301.573,118.293,0.214
323,Freak Connection - Edit,Cerrone,232.375,118.449,0.657
1984,Sah,Al Massrieen,224,118.539,0.963
914,"Bizarre Love Triangle - Shep Pettibone 12"" Remix",New Order,405.56,118.662,0.865
1971,Fuck You Bitch,Wheeler Walker Jr.,202.787,118.709,0.462
771,Synchronize,Discodeine,387.774,118.925,0.948
609,Reckless (With Your Love),Azari & III,347.387,118.989,0.721
419,Chained,The xx,167.547,118.994,0.191
1936,Poker Face,Lady Gaga,237.2,119.002,0.769
1458,Light - GOSLO Remix,San Holo,302.506,119.108,0.174
56,I Know There's Gonna Be (Good Times),Jamie xx,213.622,119.296,0.486
823,Black Boy,Pops Staples,202.36,119.35,0.94
1957,Shaddap You Face,Joe Dolce,193.16,119.439,0.776
517,Chicken Half,Sugarman Three,212.602,119.457,0.902
1881,Save Tonight,Eagle-Eye Cherry,239.227,119.567,0.581
1785,Simple Love Song,Anuhea,224.987,119.651,0.773
405,Who Is He And What Is He To You,Creative Source,703.107,119.674,0.719
299,When They Fight  They Fight,Generationals,200.213,119.72,0.967
1593,Always Chew Your Food,Trout Fishing in America,156.373,119.882,0.722
1956,Boys,Sabrina,234.827,119.891,0.963
365,She a Go (feat. Spinn & Taso),DJ Rashad,217.733,119.914,0.294
1374,Fallen in Love (Only With You),Jang Beom June,203.263,119.923,0.375
205,Le Goudron (Edit),YACHT,213.059,119.934,0.448
1212,Am I Wrong,Nico & Vinz,247.52,119.939,0.753
261,WTF (Where They From) [feat. Pharrell Williams],Missy Elliott,192.773,119.941,0.552
1740,Pop - Radio Version,*NSYNC,175.52,119.941,0.875
1313,Inferiority,Neberu,268.187,119.945,0.292
1378,Romance in Seoul,Neon Bunny,230,119.95,0.184
439,Calgary,Bon Iver,250.2,119.951,0.091
1504,Swish Swish,Katy Perry,242.174,119.952,0.531
689,Shabba,A$AP Ferg,281.373,119.954,0.444
725,You're Not Good Enough,Blood Orange,261.36,119.964,0.574
755,Sacrilege,Yeah Yeah Yeahs,230.213,119.964,0.456
1481,Hard Times,Paramore,182.693,119.965,0.923
371,Probably Nu It,Tree,142.012,119.969,0.642
1176,Sign of the Times,Harry Styles,340.707,119.972,0.209
729,White Noise,Disclosure,277.688,119.975,0.895
321,Acamar,Frankey,236.456,119.977,0.311
561,Inspector Norse,Todd Terje,400.751,119.978,0.891
945,What Time Is Love (Live at SSL mix),Lifelike,179.865,119.98,0.144
1360,PIZZA,Oohyo,212.409,119.983,0.531
1192,Dynamite,Taio Cruz,203.867,119.985,0.819
606,Second Summer,YACHT,292.654,119.987,0.832
157,Acamar,Frankey,500.55,119.992,0.201
1587,My Favorite Snack,Imagination Movers,129.187,119.993,0.947
1685,Go Down in History,Four Year Strong,219.763,119.993,0.267
633,Kids,Iamsu!,216,119.996,0.357
1331,New World Slaughter,Iconoclast,328,119.997,0.165
269,You Know You Like It - Bondax Remix,AlunaGeorge,191.541,119.998,0.624
394,Wait & See,Holy Ghost!,219.754,119.998,0.935
35,Who Be Lovin Me (feat. ILOVEMAKONNEN),Santigold,232.88,119.999,0.683
302,Awake,Santé,372.096,119.999,0.138
358,Choices (Yup),E-40,272.72,119.999,0.261
731,Shabba,A$AP Ferg,275.867,120,0.458
71,They Don't Know - Original Mix,Disciples,330.92,120.001,0.797
1226,Blurred Lines,Robin Thicke,263.827,120.002,0.825
1929,Don't Cha,The Pussycat Dolls,272.08,120.002,0.552
389,Slyd,!!!,254.92,120.004,0.593
1343,Debris,Paragon,184.482,120.006,0.154
447,Echoes,Washed Out,248.2,120.007,0.556
221,Cocaine Model,ZHU,255.094,120.011,0.318
940,Virile,The Blaze,321.56,120.012,0.289
1837,Forever,Chris Brown,278.036,120.013,0.452
29,Look Alive,Rae Sremmurd,228.562,120.021,0.237
902,No Eyes (Radio Edit),Claptone,204.992,120.022,0.577
1211,Maps,Maroon 5,189.959,120.025,0.847
1329,Down into the Abyss,Conjonctive,256.92,120.026,0.194
1206,TiK ToK,Kesha,199.693,120.032,0.719
1029,Black,Dierks Bentley,211.16,120.037,0.555
607,Demon To Lean On,Wavves,261.587,120.038,0.298
1621,Icarus - Black Caviar Remix,R3hab,194,120.044,0.766
981,Want My Love,Cathedrals,248,120.045,0.255
1873,Automatic,Castro,233.76,120.046,0.187
58,L$D,A$AP Rocky,238.307,120.06,0.0359
1172,Nights With You,MØ,197.495,120.06,0.608
67,Get Away,CHVRCHES,279.24,120.074,0.361
1495,Kissing Strangers,DNCE,202.48,120.079,0.845
598,Big Fun - Original 12'' Mix,Inner City,461.56,120.248,0.816
194,Marriage,Gold Panda,281.36,120.286,0.122
1526,Soul in Twilight,John Moulder,364.627,120.329,0.154
231,Spill The Wine,Eric Burdon,242.067,120.368,0.895
390,The Moment,Tame Impala,255.413,120.462,0.403
265,Symphony of the Nymph,Ariel Pink's Haunted Graffiti,275.013,120.599,0.558
476,I Wanna Be Your Dog,The Stooges,188.56,120.722,0.12
849,Face It,Master C & J,418.187,120.752,0.817
500,Changes,Crazy P,336.906,120.761,0.688
976,I Got U,Duke Dumont,285.596,120.832,0.438
1874,Ohio - filous Remix,Damien Jurado,245.96,120.927,0.312
876,Ultimate Painting,Ultimate Painting,219.129,120.961,0.713
1181,Still Got Time,ZAYN,188.491,120.963,0.513
386,Rollerskate,Matias Aguayo,369.067,120.973,0.45
203,Don't You Evah,Spoon,214.333,120.975,0.948
207,Careless,Dusky,391.686,120.986,0.678
243,Stay High - Habits Remix,Tove Lo,258.387,120.995,0.0793
848,Make It,Patrick Di Stefano,376,121,0.715
1137,Bad Liar,Selena Gomez,214.648,121.019,0.741
1150,Pretty Girl - Cheat Codes X CADE Remix,Maggie Lindemann,193.613,121.03,0.732
1715,Big Time Rush,Big Time Rush,197.587,121.05,0.84
1394,Reason Why We Have To Break Up,Only U,202.827,121.054,0.625
1475,Get What You Give,Felix Cartal,219.174,121.067,0.217
322,It Looks Like Love,Goody Goody,382.015,121.099,0.964
113,Please Mr. Postman,The Marvelettes,149.44,121.198,0.967
953,Raindrops,The Silvertones,169.333,121.241,0.775
1534,I'm Glad There Is You,Bill Mobley,484.627,121.37,0.296
645,Ride The Rhythm,On The House featuring Marshall Jefferson,420.107,121.374,0.794
1719,I Know You Know,Big Time Rush,175.587,121.387,0.604
510,Der Kommissar,After The Fire,337.187,121.427,0.896
309,Love Buzz,Shocking Blue,225.533,121.509,0.693
1942,Achy Breaky Heart,Billy Ray Cyrus,204.96,121.797,0.964
1224,Take Care,Drake,277.387,121.849,0.289
201,When The Night Falls - feat. Solange Knowles,Chromeo,224.267,121.922,0.898
297,Hot Dreams,Timber Timbre,293.213,121.93,0.339
726,Strandbar (disko),Todd Terje,527.705,121.971,0.778
271,Mykonos (feat. Fleet Foxes),Rhythms Del Mundo,273.545,121.976,0.542
360,Walkabout (W/ Noah Lennox),Atlas Sound,238.893,121.977,0.368
330,What I Might Do,Ben Pearce,194.828,121.986,0.357
1487,Carolina,Harry Styles,189.613,121.986,0.458
492,Don't Deny Your Heart,Hot Chip,271.48,121.989,0.793
1389,You Wouldn't Even Know,Flower Soo,299.008,121.989,0.125
886,The One,ZHU,302.88,121.99,0.696
897,Chunky - Club Mix,Format:B,362.282,121.99,0.69
1214,Counting Stars,OneRepublic,257.84,121.99,0.471
838,What I Might Do - Club Mix,Ben Pearce,389.508,121.993,0.304
1141,There's Nothing Holdin' Me Back,Shawn Mendes,199.44,121.996,0.965
572,What I Might Do - Club Mix,Ben Pearce,389.508,121.999,0.306
864,5thep,Todd Osborn,304.138,121.999,0.826
950,Big Jet Plane - Animal Trainer Remix,Jan Blomqvist,400.926,122.002,0.195
1434,Flashwind - Radio Edit,Ben Remember,188.852,122.003,0.331
907,Paris Groove (Original Mix),Boston Bun,272.082,122.007,0.683
182,When A Fire Starts To Burn - Midland Remix,Disclosure,308.527,122.01,0.86
1435,Fuego,Alok,188.852,122.012,0.323
1479,There's Nothing Holdin' Me Back - NOTD Remix,Shawn Mendes,194.32,122.02,0.694
720,Latch,Disclosure,255.632,122.025,0.529
145,Endless Rhythm,Baio,194.066,122.026,0.779
789,Catamaran,Allah-Las,212.986,122.035,0.695
1609,Satellites,DubVision,196.132,122.037,0.102
1557,Gary's Theme - Remastered,Bill Evans,257.693,122.041,0.0513
228,Upper Echelon,Travis Scott,243.8,122.065,0.13
1278,Tears,Matt Hammitt,235.68,122.08,0.308
381,Night Drive,Part Time,224.094,122.199,0.131
686,I Follow Rivers,Lykke Li,228.467,122.262,0.609
87,I Need You Tonight,Punkin Machine,429.897,122.281,0.868
443,Need You Now,Cut Copy,369.387,122.3,0.367
429,How Deep Is Your Love?,The Rapture,387.64,122.316,0.138
869,Waiting Around For Grace,Pond,309.524,122.362,0.389
18,One Nation Under a Groove,Funkadelic,447.907,122.415,0.842
232,Got To Give It Up (Part 1),Marvin Gaye,247.8,122.416,0.91
456,No Fun,The Stooges,318.373,122.494,0.722
1932,Don't Stop The Music,Rihanna,267.08,122.65,0.558
377,Champagne Coast,Blood Orange,292.373,122.663,0.752
1559,The Folks Who Live on the Hill,Joshua Redman,240.093,122.667,0.221
851,Supernature - Edit,Cerrone,262,122.79,0.827
709,Time Has Come Today,The Chambers Brothers,290.933,122.872,0.428
114,Fiesta - Remix,Bomba Estéreo,196.352,122.906,0.354
1700,Bad Boys,Victorious Cast,197.16,122.941,0.48
1160,Symphony,Clean Bandit,214.867,122.948,0.47
151,All Day,Kanye West,310.907,122.967,0.433
1840,Hold My Hand,Jess Glynne,227.344,122.977,0.441
900,Do You Want a Man - Heaven & Hell Remix,William Onyeabor,145.773,122.978,0.814
1796,I Dare You,Bea Miller,206.013,122.984,0.545
1814,"Wildside - From ""Adventures in Babysitting""",Sofia Carson,187.96,122.988,0.751
796,BIG Fun - Full Intention 88 Remix,Inner City,426.85,122.992,0.17
766,Nobody Else - Original Mix,Dusky,445.417,122.994,0.533
524,We Are the People,Empire of the Sun,272.175,122.995,0.545
1649,Starlight - Radio Mix,SOVI,196,122.997,0.57
1643,Counting Down The Days - Yotto Edit,Above & Beyond,295.035,122.999,0.352
1429,My Friend,EDX,201.707,123.004,0.403
739,Blue Hawaii,ASTR,224.685,123.006,0.488
772,Don't Miss,The Alexanders,285.015,123.013,0.713
462,Danger! High Voltage (Soulchild Radio Mix),Electric Six,214.6,123.017,0.531
218,High School Lover,Cayucas,218.733,123.033,0.64
1433,Best Thing About,Lex Luca,335.609,123.036,0.706
765,Spacer Woman - Vocal,Charlie,449.499,123.04,0.391
1225,Love Song,Sara Bareilles,258.827,123.052,0.556
1732,Together Again,Janet Jackson,301.2,123.091,0.49
493,Focused - feat. Kid Cudi,Wale,212.333,123.094,0.491
1764,For You I Will,Monica,294.867,123.208,0.36
460,White Horse,Laid Back,237.32,123.289,0.786
817,Holding On,Disclosure,315.094,123.658,0.836
1455,Show You Love,Kato,182.72,123.659,0.629
717,Primetime (feat. Miguel),Janelle Monáe,280.08,123.883,0.338
17,World In Motion,New Order,270.827,123.922,0.773
1899,Into Your Arms,The Lemonheads,164.467,123.961,0.646
673,The Giver - Original Mix,Duke Dumont,389.493,123.966,0.372
757,Hell Of A Night,ScHoolboy Q,272.453,123.966,0.176
1257,Say The Word,Hillsong United,264.32,123.966,0.233
181,When A Fire Starts To Burn,Disclosure,284.027,123.97,0.678
870,Nobodys Fool - Ben Pearce Remix,Real Connoisseur,326.129,123.972,0.611
853,Defected In The House Ibiza 2013 Mixtape,Simon Dunmore,318.47,123.974,0.482
894,Jack,Breach,311.365,123.98,0.646
1110,Deja vu,Prince Royce,196.48,123.981,0.818
661,Next Order,Dog Blood,285.651,123.985,0.294
1662,Yebisah,Mark Knight,201.29,123.988,0.23
899,Delorean Dynamite,Todd Terje,405.933,123.991,0.233
747,Pleasure Power (DJ Smash Disco Remix),Afrolicious,352.341,123.994,0.341
1857,Lost Boy,Ruth B.,275.28,123.994,0.352
117,With That (feat. Duke),Young Thug,202.533,123.997,0.168
774,Vowel Play - Original,Them Jeans,315.001,123.999,0.817
770,Au Seve,Julio Bashmore,393.387,124,0.591
941,Let Me Tell U,Jimmy Edgar,434.958,124.007,0.0451
72,Sabali,Amadou & Mariam,196.627,124.012,0.197
618,Sweater Weather,The Neighbourhood,240.04,124.015,0.425
925,Muzik Xpress,X-Press 2,498.333,124.019,0.62
1460,Touch The Sky,Cedric Gervais,155.963,124.022,0.111
712,Need U (100%) [feat. A*M*E] [Radio Edit],Duke Dumont,174.122,124.029,0.46
1474,The Jam,Kideko,192.2,124.035,0.338
715,Jack,Breach,183.581,124.036,0.614
895,Jack,Breach,183.581,124.036,0.614
1770,U Got It Bad,Usher,247.84,124.037,0.654
1189,Time of Our Lives,Pitbull,229.36,124.043,0.716
604,Can't Shake This Feeling,Grum,238.64,124.045,0.72
1473,Something Just Like This - Don Diablo Remix,The Chainsmokers,230.853,124.045,0.508
821,Won't Look Back,Duke Dumont,203.046,124.046,0.428
175,Confess To Me,Disclosure,250.13,124.051,0.421
1549,Autumn Nocturne,Lou Donaldson,294.667,124.105,0.257
40,Somebody's Watching Me,Rockwell,237.187,124.111,0.848
44,Monster,Kanye West,378.893,124.283,0.0891
674,Lean & Bounce,Duke Dumont,310.334,124.297,0.635
1889,All I Want,Toad The Wet Sprocket,196.116,124.303,0.601
881,Dirt And Grime,Fathers Children,212.147,124.311,0.685
424,Affection,Crystal Castles,156.707,124.654,0.568
701,Baby Blue,Badfinger,216.453,124.677,0.517
1364,Wi Ing Wi Ing,Hyukoh,193.605,124.829,0.275
944,Anti Social Tendencies,The Parallax Corporation,397.388,124.847,0.468
699,No New Friends - SFTB Remix,DJ Khaled,307.467,124.882,0.227
696,Music Is the Answer - Original Extended 12-Inch Mix,Celeda,849.96,124.909,0.363
597,Good Life - Original 12'' Mix,Inner City,432.8,124.922,0.711
1456,Make U Love Me,Tujamo,188.16,124.943,0.304
346,Shooting Stars,Bag Raiders,235.813,124.944,0.444
490,How Do You Do?,Hot Chip,285.32,124.954,0.955
1704,Valentine,Kina Grannis,150.707,124.964,0.504
949,Operator (Ring Ring) ft. Dances With White Girls,Chris Lake,281.658,124.971,0.55
1309,Spiteful Nature,I Shall Devour,217.133,124.976,0.0399
620,Saltkin,Purity Ring,205.533,124.982,0.819
834,Ain't got nobody,Sísý Ey,328.962,124.984,0.671
485,La Funky,Destructo feat. Oliver,279.952,124.989,0.327
1659,Sweet Memories,CID,157.452,124.994,0.39
773,Coucou disco,Dim Sum,295.02,124.996,0.324
942,Wonky Bassline Disco Banger,Red Rack'Em,489.75,124.996,0.616
94,Let It Happen,Tame Impala,467.587,124.997,0.566
370,Talk About,Les Sins,234.64,124.998,0.287
69,Our Love,Caribou,334.173,125.004,0.472
1445,All I Know,EDX,148.801,125.004,0.328
1439,I Want You,Chris Lake,248.007,125.006,0.682
41,Bang That,Disclosure,324.541,125.008,0.622
121,No Type,Rae Sremmurd,200.08,125.008,0.221
306,Feel The Volume,Jauz,230.4,125.009,0.191
15,Oh lala,PNL,247.288,125.011,0.351
1786,Honeymoon Avenue,Ariana Grande,339.733,125.011,0.463
347,Bloom - Lane 8 Remix,ODESZA,324.437,125.012,0.757
1187,Starships,Nicki Minaj,210.627,125.014,0.68
1615,Everytime We Touch,David Guetta - Sébastian Ingrosso - Joachim Garraud - Chris Willis - Steve Angello,220.64,125.014,0.354
986,Let It Happen - Soulwax Remix,Tame Impala,556.924,125.02,0.782
1872,I Keep Ticking On,The Harmaleighs,156.36,125.024,0.387
477,Jealousy,Martin Solveig,317.32,125.025,0.947
1298,A Darkened Gospel,A Wake in Providence,311.217,125.035,0.0703
1628,Calling (Lose My Mind) - Radio Edit,Sebastian Ingrosso,205.44,125.043,0.132
1710,Something About the Sunshine,Anna Margaret,186.8,125.044,0.773
910,Tighten Up - Pt. 1,Archie Bell & The Drells,196,125.191,0.717
893,Voodoo Ray - Danny Tenaglia Remix,A Guy Called Gerald,383.107,125.317,0.627
644,No Way Back,Adonis,297.907,125.325,0.436
856,Three Cool Cats,The Coasters,132.947,125.345,0.776
501,Play This (Also),J Rocc,346.36,125.371,0.463
461,Abataka - Original Mix,Ida Engberg,520.133,125.439,0.992
1013,Bad Boys (feat. Ghetts and J Hus),Stormzy,246.685,125.462,0.311
906,Bang A Gong [Get It On] (Remastered Single/LP Version),T. Rex,267,125.811,0.909
1453,Find You,Wahlstedt,190.476,125.923,0.401
1683,Shock Me,Baroness,257.12,125.923,0.146
573,I Love It (feat. Charli XCX) - Original Version,Icona Pop,155.337,125.927,0.824
1375,Talk,10cm,226.6,125.927,0.575
1616,Milky Way,Madison Mars,192,125.94,0.247
1646,Heroes (we could be),Alesso,210.013,125.951,0.349
1605,Magic City,Wahlstedt,175.238,125.962,0.518
1631,Seek Bromance (Avicii Vocal Edit) - Avicii Vocal Edit,Tim Berg,200.992,125.965,0.564
1651,Chords Of Life - Original Mix,Tim Mason,325.714,125.967,0.157
1051,What Ifs,Kane Brown,188.253,125.976,0.675
581,The Mighty Ming - Original Club Mix,Funkagenda,457.205,125.987,0.14
491,Night And Day,Hot Chip,270.68,125.988,0.627
1655,Chemicals - Radio Edit,Tiësto,222.075,125.988,0.102
1466,Chicken Soup,Skrillex,207.293,125.989,0.473
1652,Blackout - Madison Mars Radio Mix,Tritonal,235,125.989,0.364
471,Dance Our Way,DJ Eleven,198.101,125.992,0.885
995,212,Azealia Banks,203.373,125.993,0.658
1282,Where You Are (Reimagined),Hillsong Young & Free,203.937,125.993,0.593
588,Hold Me Back,Rick Ross,267.147,125.998,0.471
556,All Of Me,Tanlines,230.587,125.999,0.962
234,Sanctified,Rick Ross,289.627,126.012,0.23
366,Lost You,Zeds Dead,218.312,126.012,0.512
684,I Need You,Glass Figure,222.16,126.012,0.108
639,For Your Love - Olav Basoski Remix,The Partysquad,358.436,126.013,0.156
1428,Humble,Wahlstedt,160,126.013,0.703
1457,Bassline Riddim,Vato Gonzalez,184.762,126.016,0.639
472,Flashing Lights,DJ Ayres,205.663,126.018,0.584
576,Flow,Disclosure,309.18,126.019,0.18
1508,For You,Demi Lovato,221.05,126.021,0.309
451,Principles,Benoit & Sergio,415.371,126.024,0.346
1639,Levels - Radio Edit,Avicii,199.904,126.026,0.47
1626,Wild One Two - feat. David Guetta  Nicky Romero & Sia,Jack Back,346.93,126.027,0.222
1934,Last Friday Night (T.G.I.F.),Katy Perry,230.747,126.03,0.774
1636,Turn Me Up - ViP Mix,MOTi,251.429,126.033,0.483
930,Hush,Magic City Hippies,319.125,126.047,0.576
1201,Titanium (feat. Sia),David Guetta,245.041,126.057,0.254
1666,Good Time,Owl City,205.933,126.064,0.644
1606,Livin' 4 Ya,MOTi,184.762,126.112,0.487
649,Half Full Glass of Wine,Tame Impala,266.173,126.18,0.667
1430,White Label (Is This Love),Still Young,192,126.186,0.16
531,Oh,FIDLAR,141.305,126.394,0.604
397,200 Press,James Blake,373.243,126.465,0.626
552,There  There,Radiohead,323.6,126.477,0.726
211,Bang! Bang!,Joe Cuba,248.213,126.536,0.782
1540,Count Your Blessings,Seamus Blake,492.08,126.681,0.176
1258,On My Side,Kim Walker-Smith,252.36,126.704,0.136
850,Mary-Mary (M&M Unreleased Mix) [feat. Dajae],Grand High Priest,257.6,126.705,0.855
1191,Glad You Came,The Wanted,198.187,126.877,0.454
1625,Save the World - Radio Mix,Swedish House Mafia,213.338,126.879,0.406
704,Fascism,Sam Sparro,299.383,126.976,0.728
1618,La Tromba Risin' (feat. Tasita D'Mour),Chris Lake,381.732,126.989,0.617
603,With You (feat. Alexis Taylor),Carte Blanche (feat. Alexis Taylor),246.823,126.99,0.564
480,Save the World,Swedish House Mafia,410.897,126.995,0.243
1645,Changes - Dirty South Remix,Chris Lake Feat. Laura V,485.293,127.006,0.197
455,Pharaohs (feat. Roses Gabor),SBTRKT,218.147,127.014,0.639
292,Alright,Logic,218.28,127.023,0.131
368,Eleven 11: / 11,Rob Curly,229.588,127.026,0.504
33,Best Friend,Young Thug,213,127.029,0.424
641,Take You On,Peaches,224.107,127.059,0.457
880,Boys Life,Small Black,302.12,127.071,0.638
1186,Wild Ones (feat. Sia),Flo Rida,232.947,127.075,0.441
938,Bad and Boujee (feat. Lil Uzi Vert),Migos,334.467,127.081,0.204
795,My Sunshine,Ty Segall,155.013,127.11,0.709
616,Trill Hoe,Western Tink,216.585,127.136,0.64
183,Fake Tales Of San Francisco,Arctic Monkeys,179.947,127.142,0.674
595,Leaving Babylon,Bad Brains,250.587,127.16,0.59
735,Warm In The Winter,Glass Candy,405.213,127.193,0.039
1688,Chop Suey!,System Of A Down,210.24,127.204,0.318
1833,P.Y.T. (Pretty Young Thing),Michael Jackson,238.733,127.273,0.96
842,Louie Louie,The Sonics,176.8,127.356,0.813
1539,Where or When,Wynton Marsalis,168.667,127.397,0.311
1318,To Encompass and Eclipse,A Trust Unclean,250.647,127.515,0.15
1778,Bills  Bills  Bills,Destiny's Child,256.027,127.641,0.455
13,Cemalim,Erkin Koray,356.973,127.681,0.381
506,Hands On the Wheel (feat. a$Ap Rocky),ScHoolboy Q,197.132,127.813,0.173
667,I Wanna Be With You,DJ Khaled,251.333,127.82,0.432
327,Hands On The Wheel,ScHoolboy Q,197.8,127.857,0.176
338,Let's Lovedance Tonight - Danny Krivit Re-edit - Dk Re-Edit,Gary's Gang,349.72,127.86,0.972
1637,Together,Martin Garrix,221.274,127.871,0.185
1607,Last Chance,Kaskade,257.846,127.894,0.239
1467,No Sleep,Bougenvilla,209.664,127.907,0.206
1733,Someone To Call My Lover,Janet Jackson,272.36,127.907,0.918
1656,Run Wild - Alternative Edit Mix Cut,Hardwell,224.973,127.921,0.236
1768,Slow Jam,Usher,283.093,127.925,0.292
1591,Jelly On A Plate,The Kids Band,127.227,127.93,0.972
1667,When Can I See You Again?,Owl City,218.093,127.938,0.392
1663,Otherside,Suyano,191.25,127.942,0.255
68,Look At Wrist,Father,213.786,127.95,0.277
1650,City Of Dreams - Radio Edit,Dirty South,226.867,127.964,0.144
1903,I Gotta Feeling,The Black Eyed Peas,289.133,127.965,0.616
216,Come Save Me,Jagwar Ma,315,127.971,0.584
1617,You,Galantis,221.286,127.972,0.213
93,Look At Wrist,Father,213.246,127.975,0.249
1619,Crash 2.0 (Adventure Club vs. DallasK),Adventure Club,254.879,127.977,0.167
1454,Legacy,Dimitri Vangelis & Wyman,198.426,127.978,0.201
32,Blasé (feat. Future & Rae Sremmurd),Ty Dolla $ign,285.24,127.984,0.27
1629,Language,Porter Robinson,368.476,127.987,0.394
662,It's You,Duck Sauce,180.107,127.989,0.846
898,One Who Lost,DJ Dodger Stadium,272.677,127.99,0.49
1470,Scared To Be Lonely (Brooks Remix),Martin Garrix,200.625,127.991,0.209
1660,Borrowed Lives (feat. NVDES),Pierce Fulton,313.58,127.991,0.356
1354,The Devil's Den,Skrillex,292.907,127.992,0.332
1642,Turn up the Speakers - Radio Edit,Afrojack,183.747,127.993,0.331
486,In My Mind (Axwell Remix),Ivan Gough & Feenixpawl feat. Georgi Kay,400.742,127.994,0.294
1613,Cascade - Original Mix,Tommy Trash,377.153,127.997,0.0727
1810,Confetti Falling,Big Time Rush,242.973,127.999,0.452
1758,All My Life,K-Ci & JoJo,331.24,128,0.187
489,Van Vogue,Azealia Banks,357.28,128.001,0.0397
916,Plastic - Extended Mix,New Order,546.467,128.004,0.539
1241,Throne Room,Kim Walker-Smith,284.947,128.004,0.245
1451,Move On Me,Tom & Jame,176.25,128.004,0.692
638,For Your Love - Club Edit,The Partysquad,334.849,128.011,0.407
1221,I Will Never Let You Down,Rita Ora,203.467,128.011,0.787
601,Borderline,Classixx,267.16,128.014,0.43
1634,Teenage Crime - Axwell & Henrik B Remode,Adrian Lux,300.013,128.014,0.208
1668,Verge,Owl City,213.026,128.014,0.185
403,Symptom - Original Mix,Deapmash,211.882,128.015,0.355
1622,Wasted Love (feat. Dougy),Steve Angello,209.531,128.015,0.211
1440,Polaris,deadmau5,585,128.018,0.0348
1477,Open,Yellow Claw,210.816,128.019,0.263
602,Elevate - Q45 Remix,Toni Toni Lee,394.857,128.021,0.543
185,Goody Two Shoes,Duck Sauce,269.867,128.024,0.768
1641,Move for Me,Kaskade,235.873,128.025,0.212
1476,Joyride,Bassjackers,211.89,128.027,0.382
1627,Fire In Your New Shoes (feat. Martina of Dragonette) - Sultan & Ned Shepard Electric Daisy Remix,Kaskade,322.227,128.032,0.114
1630,Strobe - Radio Edit,deadmau5,214.042,128.032,0.0744
1986,Shut Up and Dance,WALK THE MOON,199.08,128.038,0.619
482,Ready 2 Go,Martin Solveig,265.48,128.041,0.262
122,Chasing Heaven,Bassnectar,318.75,128.044,0.138
21,Percolator (Jamie Jones Vault Mix) - mixed,Cajmere,249.253,128.049,0.471
1469,Waist Time,Diplo,198.75,128.054,0.679
1442,One Life Short,Geoxor,183.752,128.059,0.307
1657,Blackout,Pegboard Nerds,212.323,128.06,0.561
1274,Beloved,Jordan Feliz,240.453,128.062,0.52
1414,G.O.M.D.,J. Cole,301.133,128.065,0.31
1664,Falling Back - Radio Edit,Cosmic Gate,219.398,128.069,0.326
1610,Can't Take It,Breathe Carolina,185.171,128.076,0.16
95,My Way (feat. Monty),Fetty Wap,213.053,128.077,0.533
1620,Raven,John Dahlbäck,190.155,128.083,0.113
1612,Close,IZECOLD,187.549,128.09,0.311
1852,Softest Place On Earth,Xscape,256.72,128.105,0.411
708,This Lonely Morning,Best Coast,162.436,128.113,0.395
1632,Poison,Martin Garrix,248.447,128.125,0.0605
153,River,Leon Bridges,238.56,128.128,0.197
112,It's My Party,Lesley Gore,142.333,128.181,0.93
2012,Brightside - Borgeous Remix,Icona Pop,245.053,128.268,0.327
839,Let's Lovedance Tonight - Danny Krivit Re-edit - Original Disco Version,Gary's Gang,398.747,128.28,0.971
91,International Players Anthem,Swishahouse,321.933,128.289,0.72
799,Whatcha Gonna Do,Koopsta Knicca,258.773,128.339,0.61
278,The Righteous One,The Orwells,215.56,128.604,0.399
947,On the Lips,Frankie Cosmos,109.031,128.638,0.881
1845,Dreams,The Cranberries,271.56,128.661,0.488
